link
https://finance.detik.com/lainnya/d-5654920/sikat-bank-indonesia-buka-lowongan-jalur-pcpm-nih
https://finance.detik.com/lainnya/d-5654771/pengin-jadi-pejabat-di-bank-indonesia-nih-caranya
https://finance.detik.com/bursa-dan-valas/d-5653825/bye-bye-dolar-as-ri-move-on-ke-mata-uang-lain-buat-transaksi-dagang
https://finance.detik.com/bursa-dan-valas/d-5652876/tinggal-selangkah-lagi-perdagangan-ri-china-tak-pakai-dolar-as
https://finance.detik.com/berita-ekonomi-bisnis/d-5652844/gara-gara-varian-delta-bi-pangkas-proyeksi-ekonomi-ri-jadi-35-43
https://finance.detik.com/berita-ekonomi-bisnis/d-5652814/beragam-jurus-bi-pulihkan-ekonomi-ri-dari-pandemi-ampuh-nggak-nih
https://finance.detik.com/bursa-dan-valas/d-5652710/simak-bi-ungkap-penyebab-rupiah-keok-lawan-dolar-as
https://finance.detik.com/moneter/d-5652657/bi-sebut-bunga-kredit-terus-turun-ini-yang-paling-tajam
https://finance.detik.com/moneter/d-5652613/bi-tahan-bunga-acuan-35
https://finance.detik.com/moneter/d-5652132/menanti-keputusan-bi-tetapkan-bunga-acuan-naik-atau-turun-ya
https://finance.detik.com/moneter/d-5643886/ppkm-darurat-kerek-transaksi-digital-sepekan-tembus-rp-727-m
https://finance.detik.com/moneter/d-5643491/sudah-tahu-ri-punya-uang-koin-emas-rp-150000-ini-faktanya
https://finance.detik.com/berita-ekonomi-bisnis/d-5643390/susul-gojek-tokopedia-bakal-makin-banyak-perusahaan-yang-merger
https://finance.detik.com/moneter/d-5642270/bi-perpanjang-waktu-pengajuan-bebas-sanksi-penangguhan-ekspor
https://finance.detik.com/moneter/d-5640122/mulai-hari-ini-tarik-tunai-di-atm-chip-bisa-sampai-rp-20-juta
https://finance.detik.com/moneter/d-5636275/batas-maksimal-tarik-tunai-pakai-atm-chip-ditambah-jadi-rp-20-juta
